# t_sec	Fx_pN	Fy_pN	Fz_pN	x_px	y_px	z_px	x_um	y_um	z_um
2.86362000e+02	-2.69053420e-03	-2.39691171e-01	-4.14497733e-02	4.81440000e+01	1.70719000e+02	7.56537000e+00	6.25872000e+00	2.21934700e+01	2.26961100e+00
4.06353000e+02	-3.31281922e-03	-2.49318404e-01	-4.39041224e-02	4.82786000e+01	1.68469000e+02	7.07217000e+00	6.27621800e+00	2.19009700e+01	2.12165100e+00
5.26642000e+02	-3.89486244e-03	-2.59391776e-01	-4.63192364e-02	4.94383000e+01	1.67844000e+02	7.37040000e+00	6.42697900e+00	2.18197200e+01	2.21112000e+00
6.46261000e+02	-4.51442559e-03	-2.68681735e-01	-4.87762431e-02	4.84110000e+01	1.65323000e+02	8.04517000e+00	6.29343000e+00	2.14919900e+01	2.41355100e+00
7.66335000e+02	-4.86988456e-03	-2.73425303e-01	-5.01216145e-02	4.80314000e+01	1.63851000e+02	8.16057000e+00	6.24408200e+00	2.13006300e+01	2.44817100e+00
8.85851000e+02	-5.01804061e-03	-2.76922320e-01	-5.08876066e-02	4.81505000e+01	1.62838000e+02	7.62818000e+00	6.25956500e+00	2.11689400e+01	2.28845400e+00
1.00575100e+03	-5.92841006e-03	-2.91430879e-01	-5.47063760e-02	4.88812000e+01	1.60401000e+02	7.06043000e+00	6.35455600e+00	2.08521300e+01	2.11812900e+00
1.12627700e+03	-7.23231111e-03	-3.13313294e-01	-6.04797501e-02	4.96342000e+01	1.56525000e+02	6.43495000e+00	6.45244600e+00	2.03482500e+01	1.93048500e+00
1.24556700e+03	-7.29191556e-03	-3.16248123e-01	-6.10931761e-02	5.11115000e+01	1.55634000e+02	6.39834000e+00	6.64449500e+00	2.02324200e+01	1.91950200e+00
1.36618200e+03	-7.95565487e-03	-3.27781882e-01	-6.41891285e-02	5.04701000e+01	1.57249000e+02	6.67045000e+00	6.56111300e+00	2.04423700e+01	2.00113500e+00
1.48583400e+03	-8.46642346e-03	-3.36671739e-01	-6.66019776e-02	5.06459000e+01	1.55050000e+02	6.22180000e+00	6.58396700e+00	2.01565000e+01	1.86654000e+00
1.60587000e+03	-9.11724239e-03	-3.46773102e-01	-6.94549762e-02	5.10832000e+01	1.53095000e+02	6.51832000e+00	6.64081600e+00	1.99023500e+01	1.95549600e+00
1.72622700e+03	-9.76709462e-03	-3.62492143e-01	-7.34871370e-02	5.04034000e+01	1.52093000e+02	6.42453000e+00	6.55244200e+00	1.97720900e+01	1.92735900e+00
1.84565600e+03	-8.66686443e-03	-3.46201066e-01	-6.86179822e-02	5.05440000e+01	1.53942000e+02	6.62870000e+00	6.57072000e+00	2.00124600e+01	1.98861000e+00
1.96601600e+03	-8.52931443e-03	-3.45924243e-01	-6.82857393e-02	5.15227000e+01	1.55961000e+02	7.28901000e+00	6.69795100e+00	2.02749300e+01	2.18670300e+00
2.08584200e+03	-7.52480766e-03	-3.28275787e-01	-6.32108066e-02	5.05148000e+01	1.58156000e+02	6.92781000e+00	6.56692400e+00	2.05602800e+01	2.07834300e+00
2.20583500e+03	-6.75345139e-03	-3.14257926e-01	-5.92282412e-02	5.04931000e+01	1.61394000e+02	8.30244000e+00	6.56410300e+00	2.09812200e+01	2.49073200e+00
2.32587600e+03	-7.30972669e-03	-3.24717727e-01	-6.21098838e-02	4.85680000e+01	1.61323000e+02	8.56655000e+00	6.31384000e+00	2.09719900e+01	2.56996500e+00
2.44607700e+03	-6.78596205e-03	-3.14889006e-01	-5.94034187e-02	4.76978000e+01	1.63067000e+02	8.29122000e+00	6.20071400e+00	2.11987100e+01	2.48736600e+00
2.56588600e+03	-7.17510376e-03	-3.21739617e-01	-6.08637000e-02	4.79447000e+01	1.62651000e+02	8.40723000e+00	6.23281100e+00	2.11446300e+01	2.52216900e+00
2.68633700e+03	-7.26322685e-03	-3.22507096e-01	-6.07980232e-02	4.76662000e+01	1.63187000e+02	8.70321000e+00	6.19660600e+00	2.12143100e+01	2.61096300e+00
2.80600400e+03	-6.87345351e-03	-3.14088641e-01	-5.84729397e-02	4.76803000e+01	1.63081000e+02	8.78739000e+00	6.19843900e+00	2.12005300e+01	2.63621700e+00
2.92551700e+03	-6.88312969e-03	-3.12870715e-01	-5.80018595e-02	4.71563000e+01	1.63641000e+02	9.21659000e+00	6.13031900e+00	2.12733300e+01	2.76497700e+00
3.04574200e+03	-6.88454337e-03	-3.09446308e-01	-5.68358464e-02	4.83287000e+01	1.64859000e+02	9.21240000e+00	6.28273100e+00	2.14316700e+01	2.76372000e+00
3.16584300e+03	-7.29911288e-03	-3.15052880e-01	-5.80348428e-02	4.93158000e+01	1.63482000e+02	9.59457000e+00	6.41105400e+00	2.12526600e+01	2.87837100e+00
3.28553800e+03	-7.55868548e-03	-3.20349049e-01	-5.93969713e-02	4.86284000e+01	1.62678000e+02	9.24198000e+00	6.32169200e+00	2.11481400e+01	2.77259400e+00
3.40611700e+03	-8.10883031e-03	-3.34315643e-01	-6.32230543e-02	4.73235000e+01	1.62550000e+02	8.90885000e+00	6.15205500e+00	2.11315000e+01	2.67265500e+00
3.52610500e+03	-8.44930422e-03	-3.42711608e-01	-6.55101277e-02	4.73455000e+01	1.61610000e+02	8.78488000e+00	6.15491500e+00	2.10093000e+01	2.63546400e+00
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8.19687100e+03	-8.63722562e-03	-3.50634792e-01	-6.82783314e-02	4.28679000e+01	1.59468000e+02	8.42721000e+00	5.57282700e+00	2.07308400e+01	2.52816300e+00
