# t_sec	Fx_pN	Fy_pN	Fz_pN	x_px	y_px	z_px	x_um	y_um	z_um
1.60545600e+03	-1.24439857e-02	-4.17037176e-01	-4.89606050e-02	7.55010000e+01	5.65421000e+01	1.95770000e+01	9.81513000e+00	7.35047300e+00	5.87310000e+00
1.72587600e+03	-1.44462590e-02	-4.28999285e-01	-5.09398057e-02	7.53314000e+01	5.66483000e+01	1.95730000e+01	9.79308200e+00	7.36427900e+00	5.87190000e+00
1.84388900e+03	-1.98656634e-02	-4.37451192e-01	-5.23561279e-02	7.67775000e+01	5.66979000e+01	2.03464000e+01	9.98107500e+00	7.37072700e+00	6.10392000e+00
1.96438800e+03	-2.62642562e-02	-4.46703455e-01	-5.39459177e-02	7.72519000e+01	5.72305000e+01	1.93514000e+01	1.00427470e+01	7.43996500e+00	5.80542000e+00
2.08473700e+03	-2.02863352e-02	-4.65779987e-01	-5.71303616e-02	7.76238000e+01	5.72235000e+01	1.93574000e+01	1.00910940e+01	7.43905500e+00	5.80722000e+00
2.20584800e+03	-1.20448085e-02	-4.83378889e-01	-6.01261927e-02	7.63840000e+01	5.78939000e+01	1.93897000e+01	9.92992000e+00	7.52620700e+00	5.81691000e+00
2.32563000e+03	-1.22255212e-02	-4.90973569e-01	-6.14471191e-02	7.64352000e+01	5.88333000e+01	1.94068000e+01	9.93657600e+00	7.64832900e+00	5.82204000e+00
2.44553200e+03	-1.20121279e-02	-4.91210759e-01	-6.14878700e-02	7.69062000e+01	5.94549000e+01	1.94587000e+01	9.99780600e+00	7.72913700e+00	5.83761000e+00
2.56545700e+03	-1.24354277e-02	-4.96382853e-01	-6.23876314e-02	7.59663000e+01	6.01599000e+01	1.94553000e+01	9.87561900e+00	7.82078700e+00	5.83659000e+00
2.68587900e+03	-8.97428537e-03	-4.95886562e-01	-6.22944570e-02	7.45179000e+01	6.05058000e+01	1.84475000e+01	9.68732700e+00	7.86575400e+00	5.53425000e+00
2.80519400e+03	-7.60302999e-03	-5.09058402e-01	-6.45939319e-02	7.39545000e+01	5.96277000e+01	1.84331000e+01	9.61408500e+00	7.75160100e+00	5.52993000e+00
2.92568100e+03	-1.30521412e-03	-5.01864204e-01	-6.33477254e-02	7.30698000e+01	5.93397000e+01	1.84423000e+01	9.49907400e+00	7.71416100e+00	5.53269000e+00
3.04539900e+03	2.62003121e-03	-5.10477749e-01	-6.48761731e-02	7.25638000e+01	5.91686000e+01	1.83883000e+01	9.43329400e+00	7.69191800e+00	5.51649000e+00
3.16610300e+03	1.44488877e-02	-5.13533901e-01	-6.55058069e-02	7.12849000e+01	6.01017000e+01	1.83960000e+01	9.26703700e+00	7.81322100e+00	5.51880000e+00
3.28607700e+03	2.51515562e-02	-5.15311095e-01	-6.59447272e-02	7.04950000e+01	6.23110000e+01	1.84156000e+01	9.16435000e+00	8.10043000e+00	5.52468000e+00
3.40631000e+03	2.44197882e-02	-5.25342389e-01	-6.77107516e-02	7.16636000e+01	6.22210000e+01	1.84183000e+01	9.31626800e+00	8.08873000e+00	5.52549000e+00
3.52562200e+03	2.59862256e-02	-5.39190541e-01	-7.02036056e-02	7.06563000e+01	6.21468000e+01	1.83683000e+01	9.18531900e+00	8.07908400e+00	5.51049000e+00
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
