# t_sec	Fx_pN	Fy_pN	Fz_pN	x_px	y_px	z_px	x_um	y_um	z_um
5.77194000e+02	1.04476203e-03	-7.63440287e-01	-2.09450441e-01	1.56267000e+02	9.98006000e+01	1.12357000e+01	2.03147100e+01	1.29740780e+01	3.37071000e+00
6.96952000e+02	-3.52879521e-03	-7.66260721e-01	-2.12065027e-01	1.55671000e+02	1.00281000e+02	1.15222000e+01	2.02372300e+01	1.30365300e+01	3.45666000e+00
8.18016000e+02	-6.37549991e-03	-8.06232738e-01	-2.24824937e-01	1.56235000e+02	9.98665000e+01	1.14806000e+01	2.03105500e+01	1.29826450e+01	3.44418000e+00
9.36721000e+02	-1.00715368e-02	-8.13099431e-01	-2.27885934e-01	1.56013000e+02	9.85429000e+01	1.02323000e+01	2.02816900e+01	1.28105770e+01	3.06969000e+00
1.05667500e+03	-1.25073770e-02	-8.49801680e-01	-2.38982245e-01	1.55678000e+02	9.70462000e+01	9.88234000e+00	2.02381400e+01	1.26160060e+01	2.96470200e+00
1.17724900e+03	-1.81380710e-02	-9.18704069e-01	-2.58818304e-01	1.56767000e+02	9.33374000e+01	8.53910000e+00	2.03797100e+01	1.21338620e+01	2.56173000e+00
1.29527700e+03	-2.16145788e-02	-9.36388119e-01	-2.63989610e-01	1.56966000e+02	9.26255000e+01	8.25956000e+00	2.04055800e+01	1.20413150e+01	2.47786800e+00
1.41641100e+03	-2.65068347e-02	-9.79798229e-01	-2.75236769e-01	1.57415000e+02	9.22959000e+01	8.23703000e+00	2.04639500e+01	1.19984670e+01	2.47110900e+00
1.53621400e+03	-3.14483812e-02	-9.89499191e-01	-2.78418650e-01	1.56578000e+02	9.15595000e+01	7.51949000e+00	2.03551400e+01	1.19027350e+01	2.25584700e+00
1.65654700e+03	-3.68910732e-02	-1.03541656e+00	-2.89161603e-01	1.56586000e+02	9.01895000e+01	7.61911000e+00	2.03561800e+01	1.17246350e+01	2.28573300e+00
1.77751600e+03	-4.63816486e-02	-1.10937918e+00	-3.05366142e-01	1.56147000e+02	8.69771000e+01	7.62248000e+00	2.02991100e+01	1.13070230e+01	2.28674400e+00
1.89576600e+03	-3.39444632e-02	-9.41637046e-01	-2.66428247e-01	1.54111000e+02	9.27254000e+01	7.83018000e+00	2.00344300e+01	1.20543020e+01	2.34905400e+00
2.01701000e+03	-2.93515933e-02	-8.80377771e-01	-2.49886098e-01	1.53546000e+02	9.54222000e+01	7.43508000e+00	1.99609800e+01	1.24048860e+01	2.23052400e+00
2.13650200e+03	-2.61276638e-02	-8.43268529e-01	-2.39329858e-01	1.53725000e+02	9.61430000e+01	7.53424000e+00	1.99842500e+01	1.24985900e+01	2.26027200e+00
2.25686200e+03	-2.81007303e-02	-8.28360835e-01	-2.35335783e-01	1.52733000e+02	9.81086000e+01	7.63073000e+00	1.98552900e+01	1.27541180e+01	2.28921900e+00
2.37669700e+03	-3.04407526e-02	-8.31117731e-01	-2.36334987e-01	1.51494000e+02	9.89347000e+01	8.09313000e+00	1.96942200e+01	1.28615110e+01	2.42793900e+00
2.49591100e+03	-3.00474476e-02	-8.01132966e-01	-2.27874862e-01	1.51216000e+02	1.00549000e+02	9.15335000e+00	1.96580800e+01	1.30713700e+01	2.74600500e+00
2.61627800e+03	-3.17609898e-02	-8.24057669e-01	-2.34663032e-01	1.51626000e+02	1.00562000e+02	9.29901000e+00	1.97113800e+01	1.30730600e+01	2.78970300e+00
2.73700500e+03	-3.22122049e-02	-8.34922596e-01	-2.37732124e-01	1.51582000e+02	1.00304000e+02	9.50765000e+00	1.97056600e+01	1.30395200e+01	2.85229500e+00
2.85651200e+03	-3.45884802e-02	-8.51001313e-01	-2.42515549e-01	1.51497000e+02	1.00096000e+02	9.26088000e+00	1.96946100e+01	1.30124800e+01	2.77826400e+00
2.97655900e+03	-3.22448162e-02	-8.36264372e-01	-2.38103959e-01	1.51980000e+02	1.01037000e+02	9.12249000e+00	1.97574000e+01	1.31348100e+01	2.73674700e+00
3.09659600e+03	-3.28621133e-02	-8.42970933e-01	-2.40052334e-01	1.52198000e+02	1.00896000e+02	9.11292000e+00	1.97857400e+01	1.31164800e+01	2.73387600e+00
3.21674400e+03	-3.59869026e-02	-8.63777243e-01	-2.46115216e-01	1.52534000e+02	1.00242000e+02	7.92670000e+00	1.98294200e+01	1.30314600e+01	2.37801000e+00
3.33655400e+03	-3.62904648e-02	-8.78718332e-01	-2.50177388e-01	1.54129000e+02	9.94939000e+01	7.08626000e+00	2.00367700e+01	1.29342070e+01	2.12587800e+00
3.45723000e+03	-3.99863656e-02	-9.14370742e-01	-2.59826089e-01	1.53776000e+02	9.80382000e+01	7.07147000e+00	1.99908800e+01	1.27449660e+01	2.12144100e+00
3.57738800e+03	-4.09793205e-02	-9.02459775e-01	-2.56777042e-01	1.53054000e+02	9.84889000e+01	7.24889000e+00	1.98970200e+01	1.28035570e+01	2.17466700e+00
4.03193100e+03	-4.99587144e-02	-1.00011962e+00	-2.81790424e-01	1.53952000e+02	9.75405000e+01	8.34994000e+00	2.00137600e+01	1.26802650e+01	2.50498200e+00
8.29001600e+03	-1.36099595e-02	-7.85910075e-01	-2.20598102e-01	1.55091000e+02	1.02502000e+02	9.21779000e+00	2.01618300e+01	1.33252600e+01	2.76533700e+00
