# t_sec	Fx_pN	Fy_pN	Fz_pN	x_px	y_px	z_px	x_um	y_um	z_um
6.63292000e+02	6.60175591e-02	-1.26661502e+00	-3.52578866e-01	2.16666000e+02	1.10357000e+02	1.08137000e+01	2.81665800e+01	1.43464100e+01	3.24411000e+00
7.83723000e+02	5.80588493e-02	-1.23104869e+00	-3.40885427e-01	2.16474000e+02	1.11363000e+02	1.08095000e+01	2.81416200e+01	1.44771900e+01	3.24285000e+00
9.03275000e+02	4.47052645e-02	-1.16539166e+00	-3.19332760e-01	2.17750000e+02	1.10901000e+02	1.16484000e+01	2.83075000e+01	1.44171300e+01	3.49452000e+00
1.02303200e+03	5.08534121e-02	-1.19604053e+00	-3.29392701e-01	2.17097000e+02	1.08650000e+02	1.16897000e+01	2.82226100e+01	1.41245000e+01	3.50691000e+00
1.14347100e+03	3.99978346e-02	-1.13758834e+00	-3.10222080e-01	2.18246000e+02	1.09723000e+02	1.22039000e+01	2.83719800e+01	1.42639900e+01	3.66117000e+00
1.26212600e+03	5.82147652e-02	-1.22486024e+00	-3.38889293e-01	2.15501000e+02	1.07297000e+02	1.11228000e+01	2.80151300e+01	1.39486100e+01	3.33684000e+00
1.38299000e+03	5.25143266e-02	-1.20451188e+00	-3.32172325e-01	2.15892000e+02	1.07196000e+02	1.02089000e+01	2.80659600e+01	1.39354800e+01	3.06267000e+00
1.50280700e+03	7.15761794e-02	-1.30293348e+00	-3.64434509e-01	2.15096000e+02	1.02980000e+02	1.07423000e+01	2.79624800e+01	1.33874000e+01	3.22269000e+00
1.62265500e+03	6.93964753e-02	-1.27588745e+00	-3.55674519e-01	2.14541000e+02	1.04305000e+02	1.08030000e+01	2.78903300e+01	1.35596500e+01	3.24090000e+00
1.74344200e+03	7.18683597e-02	-1.28327426e+00	-3.58117438e-01	2.13864000e+02	1.03968000e+02	1.06817000e+01	2.78023200e+01	1.35158400e+01	3.20451000e+00
1.86233000e+03	4.87249107e-02	-1.13702581e+00	-3.10174687e-01	2.12099000e+02	1.09581000e+02	1.08913000e+01	2.75728700e+01	1.42455300e+01	3.26739000e+00
1.98300200e+03	3.29776381e-02	-1.07128614e+00	-2.88561011e-01	2.13237000e+02	1.12161000e+02	1.04590000e+01	2.77208100e+01	1.45809300e+01	3.13770000e+00
2.10281500e+03	3.62253001e-02	-1.08372935e+00	-2.92639028e-01	2.12682000e+02	1.11484000e+02	1.03390000e+01	2.76486600e+01	1.44929200e+01	3.10170000e+00
2.22255700e+03	4.57661582e-02	-1.13440109e+00	-3.09266018e-01	2.14175000e+02	1.11525000e+02	1.06246000e+01	2.78427500e+01	1.44982500e+01	3.18738000e+00
2.34315600e+03	4.26678633e-02	-1.12241398e+00	-3.05314690e-01	2.14078000e+02	1.11081000e+02	1.12292000e+01	2.78301400e+01	1.44405300e+01	3.36876000e+00
2.46227200e+03	4.89266157e-02	-1.15788230e+00	-3.16958629e-01	2.15215000e+02	1.10841000e+02	1.20615000e+01	2.79779500e+01	1.44093300e+01	3.61845000e+00
2.58260100e+03	4.24960721e-02	-1.11292025e+00	-3.02222022e-01	2.13581000e+02	1.10863000e+02	1.24657000e+01	2.77655300e+01	1.44121900e+01	3.73971000e+00
2.70316300e+03	4.46491914e-02	-1.12905910e+00	-3.07508611e-01	2.14041000e+02	1.11317000e+02	1.25977000e+01	2.78253300e+01	1.44712100e+01	3.77931000e+00
2.82262300e+03	4.39520864e-02	-1.11707274e+00	-3.03599428e-01	2.13788000e+02	1.11315000e+02	1.26083000e+01	2.77924400e+01	1.44709500e+01	3.78249000e+00
2.94261300e+03	3.43042834e-02	-1.07161360e+00	-2.88675306e-01	2.13944000e+02	1.13090000e+02	1.26430000e+01	2.78127200e+01	1.47017000e+01	3.79290000e+00
3.06279400e+03	3.71315493e-02	-1.09162312e+00	-2.95220852e-01	2.13720000e+02	1.12064000e+02	1.24765000e+01	2.77836000e+01	1.45683200e+01	3.74295000e+00
3.18304900e+03	2.73862499e-02	-1.04051610e+00	-2.78494771e-01	2.13781000e+02	1.13268000e+02	1.28515000e+01	2.77915300e+01	1.47248400e+01	3.85545000e+00
3.30257600e+03	8.19683735e-03	-9.33066679e-01	-2.43572929e-01	2.12544000e+02	1.13618000e+02	1.28747000e+01	2.76307200e+01	1.47703400e+01	3.86241000e+00
3.42321700e+03	3.80019385e-03	-8.95976971e-01	-2.31613962e-01	2.11042000e+02	1.15611000e+02	1.17382000e+01	2.74354600e+01	1.50294300e+01	3.52146000e+00
3.54325700e+03	-4.98802880e-03	-8.47161438e-01	-2.15959477e-01	2.11259000e+02	1.15587000e+02	1.21996000e+01	2.74636700e+01	1.50263100e+01	3.65988000e+00
3.96937100e+03	-3.08148949e-02	-6.75795807e-01	-1.62470224e-01	2.12546000e+02	1.16335000e+02	1.06351000e+01	2.76309800e+01	1.51235500e+01	3.19053000e+00
8.22727400e+03	-6.88322549e-02	-4.21428008e-01	-8.93979963e-02	2.15068000e+02	1.27607000e+02	9.78414000e+00	2.79588400e+01	1.65889100e+01	2.93524200e+00
