# t_sec	Fx_pN	Fy_pN	Fz_pN	x_px	y_px	z_px	x_um	y_um	z_um
-7.06656100e+03	-3.59476798e-02	-3.66438013e-01	-4.01536294e-02	1.99148000e+02	1.87740000e+02	1.09183000e+01	2.58892400e+01	2.44062000e+01	3.27549000e+00
-1.51514000e+03	-6.03263091e-03	-4.51210075e-01	-5.39763855e-02	1.89862000e+02	1.89604000e+02	1.40122000e+01	2.46820600e+01	2.46485200e+01	4.20366000e+00
-8.65124000e+02	-4.47080724e-03	-5.08451678e-01	-6.38201946e-02	1.92672000e+02	1.88883000e+02	1.54952000e+01	2.50473600e+01	2.45547900e+01	4.64856000e+00
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-5.71915000e+02	4.18162601e-03	-5.18464910e-01	-6.57551655e-02	1.91696000e+02	1.88877000e+02	1.53648000e+01	2.49204800e+01	2.45540100e+01	4.60944000e+00
-4.52624000e+02	1.27279625e-03	-5.24300590e-01	-6.67229878e-02	1.91607000e+02	1.88830000e+02	1.51564000e+01	2.49089100e+01	2.45479000e+01	4.54692000e+00
-3.32471000e+02	5.52884051e-04	-5.25320877e-01	-6.68869462e-02	1.92859000e+02	1.88731000e+02	1.51737000e+01	2.50716700e+01	2.45350300e+01	4.55211000e+00
-2.12799000e+02	3.88974202e-03	-5.18209868e-01	-6.57029926e-02	1.91894000e+02	1.88814000e+02	1.53365000e+01	2.49462200e+01	2.45458200e+01	4.60095000e+00
-9.24130000e+01	-0.00000000e+00	-5.39551924e-01	-6.94242160e-02	1.92802000e+02	1.87774000e+02	1.51897000e+01	2.50642600e+01	2.44106200e+01	4.55691000e+00
2.76460000e+01	-1.54774848e-02	-6.01516207e-01	-8.04709076e-02	1.94369000e+02	1.84840000e+02	1.63082000e+01	2.52679700e+01	2.40292000e+01	4.89246000e+00
1.47637000e+02	-2.07568877e-02	-6.34430889e-01	-8.65695609e-02	1.95190000e+02	1.83233000e+02	1.53695000e+01	2.53747000e+01	2.38202900e+01	4.61085000e+00
2.68013000e+02	-1.90718930e-02	-6.43230898e-01	-8.82657827e-02	1.95496000e+02	1.82359000e+02	1.51508000e+01	2.54144800e+01	2.37066700e+01	4.54524000e+00
3.88432000e+02	-1.82020362e-02	-6.49762437e-01	-8.95344430e-02	1.96351000e+02	1.80899000e+02	1.53467000e+01	2.55256300e+01	2.35168700e+01	4.60401000e+00
5.08544000e+02	-1.97789989e-02	-6.62970060e-01	-9.20590219e-02	1.96453000e+02	1.78538000e+02	1.52148000e+01	2.55388900e+01	2.32099400e+01	4.56444000e+00
6.28737000e+02	-1.56000195e-02	-6.72453313e-01	-9.39521292e-02	1.97274000e+02	1.77429000e+02	1.50905000e+01	2.56456200e+01	2.30657700e+01	4.52715000e+00
7.48254000e+02	-1.39560500e-02	-6.93876461e-01	-9.81527518e-02	1.97754000e+02	1.75484000e+02	1.56190000e+01	2.57080200e+01	2.28129200e+01	4.68570000e+00
8.67801000e+02	-8.95150553e-03	-7.20960438e-01	-1.03604082e-01	1.97404000e+02	1.73234000e+02	1.58271000e+01	2.56625200e+01	2.25204200e+01	4.74813000e+00
9.88502000e+02	-5.43116359e-03	-7.72590110e-01	-1.14076194e-01	1.97440000e+02	1.69849000e+02	1.60717000e+01	2.56672000e+01	2.20803700e+01	4.82151000e+00
1.10799600e+03	1.03822459e-04	-7.65477041e-01	-1.12760747e-01	1.96954000e+02	1.70559000e+02	1.70987000e+01	2.56040200e+01	2.21726700e+01	5.12961000e+00
1.22806300e+03	1.22015700e-02	-8.07991768e-01	-1.21799581e-01	1.96731000e+02	1.67175000e+02	1.69080000e+01	2.55750300e+01	2.17327500e+01	5.07240000e+00
1.34805100e+03	3.03263011e-02	-8.41478304e-01	-1.29385120e-01	1.96059000e+02	1.65687000e+02	1.73133000e+01	2.54876700e+01	2.15393100e+01	5.19399000e+00
1.46788100e+03	3.37407913e-02	-9.05817587e-01	-1.43142242e-01	1.97378000e+02	1.61101000e+02	1.73317000e+01	2.56591400e+01	2.09431300e+01	5.19951000e+00
1.58738700e+03	3.76485116e-02	-9.02102473e-01	-1.42496776e-01	1.97693000e+02	1.61253000e+02	1.72915000e+01	2.57000900e+01	2.09628900e+01	5.18745000e+00
