# t_sec	Fx_pN	Fy_pN	Fz_pN	x_px	y_px	z_px	x_um	y_um	z_um
1.84599800e+03	-2.78579981e-03	-9.61766465e-01	-2.33578724e-01	5.86504000e+01	1.25714000e+02	6.55596000e+00	7.62455200e+00	1.63428200e+01	1.96678800e+00
1.96460700e+03	-3.21938087e-03	-9.75679838e-01	-2.37358450e-01	5.87862000e+01	1.25921000e+02	7.37108000e+00	7.64220600e+00	1.63697300e+01	2.21132400e+00
2.08509600e+03	-6.92593732e-03	-9.24831071e-01	-2.20445577e-01	6.02786000e+01	1.27738000e+02	6.47426000e+00	7.83621800e+00	1.66059400e+01	1.94227800e+00
2.20543700e+03	-9.60386332e-03	-8.94147887e-01	-2.10039972e-01	6.15329000e+01	1.29464000e+02	6.89319000e+00	7.99927700e+00	1.68303200e+01	2.06795700e+00
2.32646600e+03	-9.00010146e-03	-8.85103622e-01	-2.07670457e-01	6.08594000e+01	1.29811000e+02	7.02742000e+00	7.91172200e+00	1.68754300e+01	2.10822600e+00
2.44627000e+03	-8.88029604e-03	-8.62314819e-01	-2.01000589e-01	6.01439000e+01	1.30939000e+02	7.12692000e+00	7.81870700e+00	1.70220700e+01	2.13807600e+00
2.56572800e+03	-1.00276508e-02	-8.57922607e-01	-1.99170189e-01	6.02096000e+01	1.31525000e+02	7.41903000e+00	7.82724800e+00	1.70982500e+01	2.22570900e+00
2.68634300e+03	-1.18274798e-02	-8.39646417e-01	-1.93072168e-01	6.10945000e+01	1.32502000e+02	7.40700000e+00	7.94228500e+00	1.72252600e+01	2.22210000e+00
2.80637400e+03	-1.43966620e-02	-8.19318413e-01	-1.86086717e-01	6.04370000e+01	1.33403000e+02	8.01136000e+00	7.85681000e+00	1.73423900e+01	2.40340800e+00
2.92661100e+03	-1.84784494e-02	-7.91107174e-01	-1.76363956e-01	6.31478000e+01	1.33590000e+02	7.91240000e+00	8.20921400e+00	1.73667000e+01	2.37372000e+00
3.04618500e+03	-2.07085466e-02	-7.77181237e-01	-1.71635468e-01	6.37489000e+01	1.33641000e+02	8.38641000e+00	8.28735700e+00	1.73733300e+01	2.51592300e+00
3.16581200e+03	-2.19742597e-02	-7.64161806e-01	-1.67460967e-01	6.40081000e+01	1.33916000e+02	8.89451000e+00	8.32105300e+00	1.74090800e+01	2.66835300e+00
3.28646000e+03	-2.38781060e-02	-7.57689082e-01	-1.65010085e-01	6.35391000e+01	1.34294000e+02	9.09255000e+00	8.26008300e+00	1.74582200e+01	2.72776500e+00
3.40599800e+03	-2.65786838e-02	-7.83694876e-01	-1.71789480e-01	6.31033000e+01	1.32889000e+02	9.16284000e+00	8.20342900e+00	1.72755700e+01	2.74885200e+00
3.52728100e+03	-3.03463117e-02	-7.98403442e-01	-1.75102006e-01	6.34513000e+01	1.32999000e+02	9.43396000e+00	8.24866900e+00	1.72898700e+01	2.83018800e+00
8.21120500e+03	-1.00339557e-01	-8.53868691e-01	-1.80553643e-01	6.13136000e+01	1.37123000e+02	9.35281000e+00	7.97076800e+00	1.78259900e+01	2.80584300e+00
